text,metadata,level
"Cụm văn bản nêu rõ Trường Đại học Bách Khoa Hà Nội được thành lập ngày 6/3/1956 theo Nghị định số 147/NĐ do Bộ trưởng Bộ Giáo dục Nguyên Văn Huyên ký.  Đây là trường đại học kỹ thuật đầu tiên của Việt Nam, với nhiệm vụ đào tạo kỹ sư công nghiệp phục vụ công cuộc xây dựng xã hội chủ nghĩa ở miền Bắc và sự nghiệp giải phóng miền Nam.
","{'id': ['0'], 'source': ['Các giai đoạn lịch sử.txt']}",1
"Ban Chấp hành Công đoàn Trường Công nghệ Thông tin và Truyền thông, nhiệm kỳ 2023-2028
Chủ tịch: GVC.TS. Phạm Đăng Hải
Phó Chủ tịch: ThS. Lê Thị Hoa
Các ủy viên:
TS. Trần Nguyên Ngọc
TS. Bùi Thị Mai Anh
ThS. Nguyễn Đức Tiến
Công đoàn Trường có các tổ công đoàn lâm thời trực thuộc:
Tổ Khoa học Máy tính
Tổ trưởng:  ThS. Đỗ Tuấn Anh
Tổ phó: TS. Bùi Thị Mai Anh, TS. Nguyễn Kiêm Hiếu
Tổ Kỹ thuật Máy tính
Tổ trường: TS. Trần Nguyên Ngọc
Tổ phó: ThS. Nguyễn Đức Tiến","{'source': 'Các tổ chức đoàn thể Trường Công nghệ Thông tin và Truyền thông.txt', 'id': '0'}",0
"Tổ trưởng:  ThS. Đỗ Tuấn Anh
Tổ phó: TS. Bùi Thị Mai Anh, TS. Nguyễn Kiêm Hiếu
Tổ Kỹ thuật Máy tính
Tổ trường: TS. Trần Nguyên Ngọc
Tổ phó: ThS. Nguyễn Đức Tiến
Tổ Văn phòng Trường và Trung tâm Máy tính, Tổ trưởng: ThS. Nhữ Thị Nga
Ban Chấp hành Đoàn TNCS Hồ Chí Minh Trường CNTT&TT nhiệm kỳ 2022 – 2025:
Bí thư Đoàn trường: TS. Đỗ Công Thuần
Phó Bí thư Đoàn trường: TS. Nguyễn An Hưng
Phó Bí thư Đoàn trường: Sinh viên Lê Văn Nhuận
Chi hội Cựu giáo chức:
Chi Hội trưởng: Nguyễn Thị Ngọc Bích
Chi Hội phó: Tô Văn Nam","{'source': 'Các tổ chức đoàn thể Trường Công nghệ Thông tin và Truyền thông.txt', 'id': '1'}",0
"Phó Bí thư Đoàn trường: TS. Nguyễn An Hưng
Phó Bí thư Đoàn trường: Sinh viên Lê Văn Nhuận
Chi hội Cựu giáo chức:
Chi Hội trưởng: Nguyễn Thị Ngọc Bích
Chi Hội phó: Tô Văn Nam","{'source': 'Các tổ chức đoàn thể Trường Công nghệ Thông tin và Truyền thông.txt', 'id': '2'}",0
"Cụm văn bản này trình bày thông tin về Ban Chấp hành Công đoàn và Ban Chấp hành Đoàn TNCS Hồ Chí Minh của Trường Công nghệ Thông tin và Truyền thông (thuộc Đại học Bách Khoa Hà Nội) nhiệm kỳ 2022-2028 (Công đoàn) và 2022-2025 (Đoàn TNCS Hồ Chí Minh).  Cụ thể:

* **Ban Chấp hành Công đoàn:**  Liệt kê Chủ tịch, Phó Chủ tịch và các ủy viên.  Ngoài ra,  cung cấp thông tin về các tổ công đoàn trực thuộc, bao gồm tên tổ, tổ trưởng và tổ phó của từng tổ: Tổ Khoa học Máy tính, Tổ Kỹ thuật Máy tính và Tổ Văn phòng Trường và Trung tâm Máy tính.  Có sự trùng lặp thông tin về Tổ Khoa học Máy tính trong văn bản.

* **Ban Chấp hành Đoàn TNCS Hồ Chí Minh:** Liệt kê Bí thư Đoàn trường, các Phó Bí thư Đoàn trường.

* **Chi hội Cựu giáo chức:**  Liệt kê Chi Hội trưởng và Chi Hội phó.
","{'id': ['0', '1', '2'], 'source': ['Các tổ chức đoàn thể Trường Công nghệ Thông tin và Truyền thông.txt']}",1
"CÁC TỔ CHỨC ĐOÀN THỂ
Công đoàn
Văn phòng: C2- 214
Điện thoại: 024 3869 2742
Email: cd@hust.edu.vn
Website: congdoan.hust.edu.vn
Đoàn Thanh niên
Văn phòng: C2 -208
Điện thoại: 024 3869 2751
Email: dtn@hust.edu.vn
Website: svbk.hust.edu.vn
Hội Sinh viên
Văn phòng: Tầng 8 - B8 - Ký túc xá Bách Khoa
Điện thoại: 024 38 696 166","{'source': 'Các tổ chức đoàn thể.txt', 'id': '0'}",0
"Website: svbk.hust.edu.vn
Hội Sinh viên
Văn phòng: Tầng 8 - B8 - Ký túc xá Bách Khoa
Điện thoại: 024 38 696 166
Email: hsv@hust.edu.vn
Website: svbk.hust.edu.vn
 Hội Cựu chiến binh
Văn phòng: C2 - 207
 Điện thoại: 024 3 2215 3290
Mạng lưới Cựu sinh viên
 Văn phòng: C2 – 215, 216
Điện thoại:  0243 869 0071
Email: vpcsv@hust.edu.vn","{'source': 'Các tổ chức đoàn thể.txt', 'id': '1'}",0
"Mạng lưới Cựu sinh viên
 Văn phòng: C2 – 215, 216
Điện thoại:  0243 869 0071
Email: vpcsv@hust.edu.vn 
Website:  https://alumni.hust.edu.vn/ 
 Hội Cựu giáo chức
Văn phòng: Phòng 115 nhà D, 92A Lê Thanh Nghị
Điện thoại:  0913032785
Email: phamvanbinh00@gmail.com","{'source': 'Các tổ chức đoàn thể.txt', 'id': '2'}",0
"Cụm văn bản cung cấp thông tin liên hệ của các tổ chức đoàn thể tại Đại học Bách Khoa Hà Nội, bao gồm:

* **Công đoàn:** Văn phòng C2-214, ĐT: 024 3869 2742, Email: cd@hust.edu.vn, Website: congdoan.hust.edu.vn
* **Đoàn Thanh niên:** Văn phòng C2-208, ĐT: 024 3869 2751, Email: dtn@hust.edu.vn, Website: svbk.hust.edu.vn
* **Hội Sinh viên:** Văn phòng Tầng 8 - B8 - Ký túc xá Bách Khoa, ĐT: 024 38 696 166, Email: hsv@hust.edu.vn, Website: svbk.hust.edu.vn
* **Hội Cựu chiến binh:** Văn phòng C2-207, ĐT: 024 3 2215 3290
* **Mạng lưới Cựu sinh viên:** Văn phòng C2 – 215, 216, ĐT: 0243 869 0071, Email: vpcsv@hust.edu.vn, Website: https://alumni.hust.edu.vn/
* **Hội Cựu giáo chức:** Văn phòng Phòng 115 nhà D, 92A Lê Thanh Nghị, ĐT: 0913032785, Email: phamvanbinh00@gmail.com
","{'id': ['0', '1', '2'], 'source': ['Các tổ chức đoàn thể.txt']}",1
"CÂU LẠC BỘ AN TOÀN THÔNG TIN (BKSEC)
Giới thiệu chung
Câu lạc bộ An toàn thông tin BKHN – BKSec – được thành lập từ năm 2017, nhằm tạo ra một môi trường hoạt động lành mạnh dành cho sinh viên, để mang lại cơ hội tiếp xúc, tìm hiểu chuyên sâu và cùng nhau giao lưu, chia sẻ kiến thức về lĩnh vực An toàn thông tin. Đồng thời, CLB cũng nỗ lực kết nối các thế hệ sinh viên có chung niềm đam mê, và hướng tới các hoạt động cộng đồng, nhằm chia sẻ tri thức và lan tỏa kiến thức về An toàn thông tin tới tất cả mọi người. Từ đó, góp phần nâng cao nhận thức về ATTT và đẩy mạnh phong trào An toàn thông tin tới thế hệ trẻ.","{'source': 'Câu lạc bộ An toàn thông tin (BKSec).txt', 'id': '0'}",0
"Facebook Fanpage: https://www.facebook.com/atttbkhn
Nhiệm vụ
Tổ chức sinh hoạt hàng tuần qua các giải CTF trong nước và quốc tế và seminar nội bộ, nhằm trau dồi kiến thức chuyên môn cho các thành viên.
Tổ chức các cuộc thi CTF nhằm khuyến khích, tuyển chọn các bạn sinh viên trong trường, và giao lưu với các CLB, nhóm sinh viên ngoài trường có chung niềm đam mê về An toàn thông tin.
Kết nối các thế hệ sinh viên và các CLB ATTT trong nước, nhằm giao lưu, chia sẻ kinh nghiệm, định hướng nghề nghiệp và cơ hội trong ngành.","{'source': 'Câu lạc bộ An toàn thông tin (BKSec).txt', 'id': '1'}",0
"Kết nối các thế hệ sinh viên và các CLB ATTT trong nước, nhằm giao lưu, chia sẻ kinh nghiệm, định hướng nghề nghiệp và cơ hội trong ngành.
Tổ chức, hợp tác và tham gia các sự kiện cộng đồng nâng cao nhận thức về An toàn thông tin, góp phần đẩy mạnh phong trào An toàn thông tin tới thế hệ trẻ.
Cuộc thi BKCTF 2023 của trường CNTT&TT, ĐHBKHN phối hợp tổ chức cùng CLB BKSec
Thành tích
Giải Nhì – Cuộc thi Cyber SEA Game 2023
Đội Nu_RobinHust đại diện Việt Nam tham gia Cyber SEA Game 2023 tại Thái Lan và giành giải Nhì chung cuộc
Giải Ba Chung khảo – Cuộc thi Sinh viên với An toàn thông tin ASEAN 2023","{'source': 'Câu lạc bộ An toàn thông tin (BKSec).txt', 'id': '2'}",0
"Đội Nu_RobinHust đại diện Việt Nam tham gia Cyber SEA Game 2023 tại Thái Lan và giành giải Nhì chung cuộc
Giải Ba Chung khảo – Cuộc thi Sinh viên với An toàn thông tin ASEAN 2023
Ba đội thi Nu_RobinHust, Nu_ph1sher và Nu_b1n4ry cùng tham gia cuộc thi SVATTT 2023 và nhận 2 giải Ba chung khảo
Giải Nhất bảng Student – Cuộc thi ASEAN Cyber Shield 2023","{'source': 'Câu lạc bộ An toàn thông tin (BKSec).txt', 'id': '3'}",0
"Cụm văn bản giới thiệu về Câu lạc bộ An toàn thông tin Bách Khoa Hà Nội (BKSec), được thành lập năm 2017.  Nội dung chính bao gồm:

* **Mục tiêu:** Tạo môi trường học tập, giao lưu, chia sẻ kiến thức về an toàn thông tin cho sinh viên, kết nối các thế hệ sinh viên đam mê lĩnh vực này và lan tỏa kiến thức về an toàn thông tin đến cộng đồng.

* **Hoạt động:**  Tổ chức các hoạt động thường xuyên như: sinh hoạt hàng tuần với các giải CTF (Capture The Flag) trong và ngoài nước, seminar nội bộ; tổ chức các cuộc thi CTF để tuyển chọn và giao lưu sinh viên; kết nối với các câu lạc bộ an toàn thông tin khác trong nước để chia sẻ kinh nghiệm, định hướng nghề nghiệp; tham gia và tổ chức các sự kiện cộng đồng nâng cao nhận thức về an toàn thông tin.  Đặc biệt, BKSec phối hợp tổ chức cuộc thi BKCTF 2023.

* **Thành tích:**  Đạt nhiều giải thưởng cao trong các cuộc thi an toàn thông tin cấp quốc gia và quốc tế, đáng chú ý là giải Nhì Cyber SEA Game 2023 và giải Nhất bảng Student tại cuộc thi ASEAN Cyber Shield 2023.  Các đội của BKSec cũng đạt nhiều giải Ba tại các cuộc thi khác như Sinh viên với An toàn thông tin ASEAN 2023.
","{'id': ['0', '1', '2', '3'], 'source': ['Câu lạc bộ An toàn thông tin (BKSec).txt']}",1
"Các CLB học thuật, nghiên cứu khoa học...
CLB - LAB NGHIÊN CỨU & SÁNG TẠO
CLB An Toàn Thông Tin - BKHN
CLB BK Auto (Trường Cơ khí)
CLB Chiến binh xanh
CLB Chuyển đổi số trong Giáo dục SoDiTEC
CLB EdTech Bách Khoa (Viện Sư phạm Kỹ thuật)
CLB GOOGLE DEVELOPER STUDENT CLUB
CLB Hedspi Nichibu (trường CNTT&TT)
CLB HỖ TRỢ HỌC TẬP, ACADEMIC SUPPORT CLUB
CLB Hỗ trợ học tập tiếng Nhật- NJC Nagaoka Japan Club (trường Cơ khí)","{'source': 'Câu lạc bộ sinh viên.txt', 'id': '0'}",0
"CLB HỖ TRỢ HỌC TẬP, ACADEMIC SUPPORT CLUB
CLB Hỗ trợ học tập tiếng Nhật- NJC Nagaoka Japan Club (trường Cơ khí)
CLB Kế toán Tài chính - SAFC (Viện KT&QL)
CLB Kinh tế Môi Trường - TLL  (Viện KT&QL)
CLB Logistics & Supply Chain - HLS (Viện KT&QL)
CLB LÝ LUẬN TRẺ
CLB Năng suất Chất lượng Bách Khoa - Lean Six Sigma Bách Khoa- HuLS
CLB NHÀ HÓA HỌC TRẺ, YOUNG CHEMISTS CLUB, YCC (Trường Hoá và KHSS)
CLB Nhà Kinh Tế Trẻ - SEM (Viện KT&QL)","{'source': 'Câu lạc bộ sinh viên.txt', 'id': '1'}",0
"CLB NHÀ HÓA HỌC TRẺ, YOUNG CHEMISTS CLUB, YCC (Trường Hoá và KHSS)
CLB Nhà Kinh Tế Trẻ - SEM (Viện KT&QL)
CLB Phân Tích Kinh Doanh - HBAC (Viện KT&QL)
CLB Robot thông minh và Nhà máy số: ADC - AI Robot and Digital factory HUST
CLB Sáng tạo sinh viên Sinno -SOICT Innovation CLUB (Trường CNTT&TT)
CLB SÁNG TẠO VÀ KHỞI NGHIỆP HUST - HIEC
CLB Sinh học - Thực phẩm FOBIC (Trường Hoá và KHSS)
CLB sinh viên NCKH TRƯỜNG ĐIỆN - ĐIỆN TỬ","{'source': 'Câu lạc bộ sinh viên.txt', 'id': '2'}",0
"CLB SÁNG TẠO VÀ KHỞI NGHIỆP HUST - HIEC
CLB Sinh học - Thực phẩm FOBIC (Trường Hoá và KHSS)
CLB sinh viên NCKH TRƯỜNG ĐIỆN - ĐIỆN TỬ
CLB Tài chính và Công nghệ Đại học Bách Khoa Hà Nội - BK Fintech Club
CLB Tiếng Anh Cơ Khí MEC (MEC)
CLB Tiếng Anh CLA- CLAE: CLA English Club
CLB Tiếng Anh khoa năng lượng nhiệt - SEC (Trường Cơ khí)
CLB Tiếng Anh SEMEC (Viện KT&QL)
CLB Tiếng Anh SOFL - eHub (Viện Ngoại ngữ)
CLB Tiếng Anh TFL ENGLISH CLUB, TFLEC (Trường Vật liệu)","{'source': 'Câu lạc bộ sinh viên.txt', 'id': '3'}",0
"CLB Tiếng Anh SEMEC (Viện KT&QL)
CLB Tiếng Anh SOFL - eHub (Viện Ngoại ngữ)
CLB Tiếng Anh TFL ENGLISH CLUB, TFLEC (Trường Vật liệu)
CLB tiếng Anh Trường Điện-Điện tử - SEEE English Club
CLB tiếng Pháp Đại học Bách khoa Hà Nội - Club francophone de l'IPH
CLB Toán học ứng dụng và Tin học AMIC
Các CLB thể thao, văn nghệ, truyền thông...
CLB ÂM NHẠC: GLEE BK
CLB Âm Nhạc M.I.C Club
CLB BÓNG CHÀY: HUST RED OWLS BASEBALL TEAM, HRO","{'source': 'Câu lạc bộ sinh viên.txt', 'id': '4'}",0
"CLB ÂM NHẠC: GLEE BK
CLB Âm Nhạc M.I.C Club
CLB BÓNG CHÀY: HUST RED OWLS BASEBALL TEAM, HRO
CLB Bóng Chuyền Đại Học Bách Khoa Hà Nội
CLB BÓNG RỔ: HUST BASKETBALL CLUB, HBC
CLB Bơi 
CLB CHẠY BỘ: HUST RUNNERS CLUB
CLB Cờ Vua Bách Khoa Hà Nội - BKC
CLB cờ tướng Bách Khoa - Hà Nội
CLB DẪN CHƯƠNG TRÌNH: BÁCH KHOA, EMCEE
CLB Guitar Bách Khoa - GVC
CLB Karate-do Bách Khoa","{'source': 'Câu lạc bộ sinh viên.txt', 'id': '5'}",0
"CLB cờ tướng Bách Khoa - Hà Nội
CLB DẪN CHƯƠNG TRÌNH: BÁCH KHOA, EMCEE
CLB Guitar Bách Khoa - GVC
CLB Karate-do Bách Khoa
CLB KỊCH D.A.S
CLB MÚA BÁCH KHOA, BEU
CLB NHẢY: BÁCH KHOA DANCE CLUB, D.O.P
CLB NHẢY CỔ ĐỘNG S8PM- HUST CHEERLEADING TEAM 
CLB Taekwondo Bách Khoa
CLB TỔ CHỨC CHƯƠNG TRÌNH & SỰ KIỆN BÁCH KHOA, RPCC
CLB Thủ lĩnh SLC - Student Leadership Club - SOFL","{'source': 'Câu lạc bộ sinh viên.txt', 'id': '6'}",0
